method,analysis,phase,vr,mean_trace_ratio,trigger_rate_hz,mean_speed,lag_steps,post_max_overshoot
sb_sched,transition,high_to_medium,0.0,0.6860723418888297,2.0,1.2141077161642937,62.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6994644750152134,2.0,1.3477915884300784,46.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7111520415989224,2.0,1.2568503103296953,33.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7120822744565207,2.0,1.2558381008552284,32.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7168019574113623,2.0,1.249773242986877,27.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7216374635465237,2.0,1.2445783548620823,22.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7226186586034631,2.0,1.2431950471749318,21.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6943174452884413,2.0,1.1932191505308483,52.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.1845438797778605,51.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6951647060523147,2.0,0.49112943083136607,51.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6960161741835428,2.0,0.4932333510314214,50.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6968718674137858,2.0,0.49531723838676767,49.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6985512335926403,4.0,0.6058008509780963,10.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6926354749361145,2.0,1.5721474261038757,54.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7177597218573258,2.0,0.9475710488036558,26.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6782284703978128,2.0,0.3237190923034989,72.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6836778578816869,2.0,0.8771448657403228,65.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6934743741602616,2.0,1.638723062374755,53.0,0.0
sb_sched,transition,high_to_medium,0.0,0.713017051583028,2.0,1.206615089326941,31.0,0.0
sb_sched,transition,medium_to_high,0.0,0.713956390710105,2.0,1.2048517344723626,30.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7177597218573258,2.0,1.19755971226221,26.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6943174452884412,2.0,1.4035290550668436,52.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.4046448638219158,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6960161741835426,2.0,1.4054515370930494,50.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.2742070591515369,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.707476198224404,2.0,1.4025934798442936,37.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7011127306506311,4.0,1.5402632138179368,11.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6985512335926403,4.0,1.5450791917282778,10.0,0.0
sb_sched,transition,high_to_medium,0.0,0.68932124244664,2.0,1.146111176113805,58.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7029815122574159,2.0,1.08935382262719,42.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7038716446195679,2.0,1.0841305604522502,41.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7177597218573257,2.0,0.31930420194518616,26.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7093051377638099,2.0,0.7224183299197611,35.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7196892204575345,2.0,1.6312232274854261,24.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.3435250935233385,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6960161741835428,2.0,1.3422643156873826,50.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6782284703978128,2.0,0.9429740617754129,72.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6868785042205012,2.0,0.8804670894742053,61.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6876886966029196,2.0,0.8835531710169158,60.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7011127306506311,4.0,0.735603894724793,11.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6985512335926403,4.0,0.7293748604848487,10.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7196892204575345,2.0,1.45226157331403,24.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6909701212732762,2.0,1.2056245852434317,56.0,0.0
sb_sched,transition,medium_to_high,0.0,0.713017051583028,2.0,1.1560773781801257,31.0,0.0
sb_sched,transition,high_to_medium,0.0,0.713956390710105,2.0,1.1302909466628743,30.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6749209883058012,4.0,1.3412496583421132,1.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6722303445031521,4.0,1.3422836030416634,0.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6789953074633596,2.0,1.3538823852879682,71.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7226186586034631,2.0,1.5049856212913364,21.0,0.0
sb_sched,transition,medium_to_high,0.0,0.7236045929775797,2.0,1.5117154181791255,20.0,0.0
sb_sched,transition,high_to_medium,0.0,0.6951647060523147,2.0,1.5303772169632912,51.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6960161741835426,2.0,1.5345497717103407,50.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7011127306506311,4.0,1.5531687137766657,11.0,0.0
sb_sched,transition,medium_to_high,0.0,0.6985512335926403,4.0,1.5611636653785446,10.0,0.0
sb_sched,transition,high_to_medium,0.0,0.7226186586034631,2.0,1.1309226947656383,21.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6749209883058012,4.0,0.3909314115005941,1.0,0.0
sb_sched,transition,low_to_medium,0.0,0.6722303445031521,4.0,0.39017869024052443,0.0,0.0
sb_sched,transition,medium_to_low,0.0,0.6782284703978128,2.0,0.3837360193338762,72.0,0.0
sb_sched,transition,low_to_medium,0.0,0.713956390710105,2.0,0.4724468743530293,30.0,0.0
sb_sched,transition,medium_to_low,0.0,0.713017051583028,2.0,0.4375951254160377,31.0,0.0
sb_sched,transition,low_to_medium,0.0,0.713956390710105,2.0,0.4382684651633266,30.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7177597218573258,2.0,0.43984848481916244,26.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7038716446195679,2.0,0.5017095527001906,41.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7047661616656817,2.0,0.5028861359803934,40.0,0.0
sb_sched,transition,low_to_medium,0.0,0.7102263352785724,2.0,0.5103142562952763,34.0,0.0
sb_sched,transition,medium_to_low,0.0,0.7206609900751012,2.0,0.37399447827064725,23.0,0.0
sb_sched,transition,low_to_medium,0.0,0.713017051583028,2.0,0.20279669514871465,31.0,0.0
sb_sched,transition,medium_to_low,0.0,0.713956390710105,2.0,0.1989438621031632,30.0,0.0
